,1002166,1007802,1016076,102426,10248110,103345,1034065,1051265,1068278,1069866,1074063,1077711,1078905,1080151,1080508,1087128,1090204,1093910,1100843,1103381,1105774,1106330,1108486,11106781,1118693,1119939,1121017,1122716,11237017,1124174,1160004,1164395,11656332,11827053,11836240,11948802,11948986,11950654,11957682,11958736,12000718,12000720,12000926,12004479,12004739,12006082,1203697,1211466,1216753,1218199,1220282,1223833,1224519,1226875,1232432,1240,1241438,1246094,1250288,1257512,1261055,1262756,1266388,1269684,1276602,1276746,1281732,1295297,1313206,1314751,1341097,1344300,1357492,1359710,1365261,1368065,1371809,1377928,1379397,1379941,1380741,1395884,1404393,1435137,1442281,1458257,1476799,1477266,1479471,1479597,1482499,1484288,1486407,1487291,1487755,1504227,1520541,1521131,1527013,15387,1539695,1540564,15539261,1562108,1570081,1576192,15806,15818204,15945043,15945360,1594702,15987976,15988403,15990599,15990606,15990924,1600641,16006607,16007780,16008588,16009118,16009639,16009992,16010021,16012010,16012271,16012699,16013313,16013398,16013617,16014084,16015495,16015549,16015656,16015913,16016420,16016563,16016673,16016958,16017009,16017027,16017201,16017226,16017322,16017358,16017617,16018078,16019810,16020011,16020069,16020454,16020692,16021224,16022544,16022572,16022750,16022760,16022798,16023182,16023970,16024019,16024112,16024294,16024443,16024770,16025116,16026019,16027087,16027850,16028494,16029749,16030106,16030138,16030638,16030896,16031682,16032035,16032214,16032224,16032492,16032713,16033206,16033586,16033751,16034157,16034357,16034807,16043905,16043914,16187055,16187216,16187506,16187771,16188104,16188631,16189383,16189545,16189598,16189918,16189977,16190759,16190812,16190855,16191516,16192133,16192321,16193310,16194187,16194681,16194986,16195774,16196125,16196375,1622624,1623337,16240244,16240946,16242346,16264899,16268972,16285157,16285443,16288833,16295066,16296102,16296498,16304241,16310785,16321587,16411740,16457974,16490954,16681866,16681879,16745526,16745811,16745939,16746168,16746369,16758005,16758348,16758720,16759032,16759854,16809004,16822831,16830459,1731473,17366116,1744174,17543882,17756916,17756976,1794427,18161373,1850155,18578491,18582802,1906220,1913032,1929110,1929721,1977334,1977440,199264,1993714,200283,20055397,2037578,20407472,2057268,2062299,2079932,2080363,2083613,20866326,2088302,20886480,20887350,20901125,20913115,20917398,20918781,2095839,2100716,2103131,2126807,2131820,2132994,2135779,2138864,2148762,2149524,2153184,2155997,216017,2160470,2164469,2169847,2187913,21911293,2193730,2195442,2200690,2201508,2201932,2202516,2205610,220687,2212786,2215365,2215630,2218991,2221383,2222823,2222830,2223770,22283003,2229558,22332706,2241498,2242150,2250516,22510154,22517482,22519056,22521663,22550011,22581613,2258505,229298,229321,2298643,2298674,23004539,2317363,2329324,23641013,2365448,2368291,2368324,2370442,23723071,23723256,23723372,23723783,23724152,23757255,2378145,2379020,2386764,2387258,2390950,2391336,240490,2417532,2433201,2433328,2434380,2436911,2455255,2459710,2460718,2462014,2465181,24661127,24677423,24686122,24687770,24747169,24747215,24747216,2474950,24761291,24761494,2477861,24789455,24790495,24790691,24791595,24791695,24792400,24792438,24792447,24793295,24793548,24793871,24793965,24817072,24818046,24818060,24818685,24818887,24818891,24819496,24856287,24860540,24868053,24868268,24871405,24871425,24892071,24892325,24978609,24979016,24979029,24979329,24979524,24979636,24980033,24980474,24980969,24981039,24981104,24981168,24981845,24981879,24981996,24982721,24982799,24982879,25102627,25161838,25163070,25163385,25163555,25190626,25237602,2533209,2541854,2547169,2548257,2551439,2558823,2559384,2561190,2562162,2562743,2569766,257057,2571054,2575738,2579316,2601187,2601869,2603904,2614519,26411173,264860,269055,2695337,2715372,2726935,2727966,2728525,2744194,2754541,275497,2755820,2765558,277380,2775426,2787081,2788343,2788836,2800626,2801117,2803167,2803366,2804508,2809978,2810658,2811077,2812530,2812653,2813219,2814818,2820817,2821095,2821135,2828115,2834419,2834983,2835337,2836234,2837033,2840183,284314,2847848,2852022,2853677,2853684,2854200,2855564,2855891,2857931,2858863,2863805,2867399,2867450,2870846,2873960,2879564,2880499,2881210,2883619,2884103,2886887,2888133,2888475,2892591,2894509,2905606,2909953,2918269,2919370,2923874,2931666,2935351,2936223,2936537,2946587,294715,294963,2950205,2950726,2950914,2954130,2962362,2964982,2967082,2967174,2972429,2974733,2975802,2976054,2978271,2981306,2982893,2986656,2986895,2987507,2993330,2996952,2997147,2997558,2998419,2999147,2999515,299965,2999881,3017166,3033,3116246,3119619,3123293,3129772,3138274,31405,3144302,3145754,314722,3148503,3148782,3151497,3155467,3157407,3157600,3162452,3163619,3170750,3174258,3177932,3181838,3188509,3191778,3193484,3195163,3196617,3210613,3211933,3217987,3227251,3228066,3231867,3232996,3233426,3233700,3234345,3234490,3235956,3236301,3236986,3237258,3237576,3237784,3238450,3238837,3240055,3241863,3242279,3242668,3243535,3244473,3245504,328700,3288231,3292497,3309627,3313095,3336262,3337,3349915,3372963,339020,33925,3435683,3436376,3445873,3449483,3453632,3463206,3490047,3491374,3506885,3517833,3544,3546847,3559378,3563178,3567202,3592175,3596257,3603326,3613987,3627104,3627897,3659199,3669702,3726862,3736,3738493,3739153,3741646,3776216,3780872,3797137,3802152,3809672,3830382,3838453,3840287,3854734,3885682,3903461,3914057,3917287,3931070,3947745,3952725,3973,3994336,4038499,4046658,4050842,4054040,4070233,40704,4091789,4106449,4124189,4130990,4173214,4178697,4184146,4205579,4221074,4221076,4232813,4235218,42598706,42628203,42628565,4267746,4287683,4318214,4321610,4351566,4353060,43593,4370317,4370691,4373790,4377626,44142456,44143096,44143130,44143771,44144116,44144117,44182143,44201480,44201912,44202274,44202428,44202486,44202542,44202681,44229056,44246705,44246907,44247081,44263667,44263724,44409035,44409681,44422659,44434350,44452327,44460154,44478927,44483429,44483763,44483938,44484230,44485757,44486057,44486812,44487738,44488309,44489775,44490063,44490941,44491657,44491709,44492293,44492372,44492388,44493221,44493679,44493862,44494279,44494299,44494367,44494531,44494575,44494954,44494969,44494976,44495271,44495275,44496557,44496971,44497142,44497455,44498568,44498736,44499361,44499380,44499584,44500071,44501570,44501606,44501879,44502042,44502132,44502631,44502709,44502774,44502948,44503038,44503691,44503879,44504492,44504522,44504920,44505118,44506169,4454109,44555481,44571728,44586980,44591198,44601647,44601758,44602153,44616562,44616696,44617237,44617847,44618305,44619198,44619365,44620008,44620152,44620279,44620930,4521826,4529968,4539474,4553284,4587425,4603691,4609469,46885611,46902789,46903330,46903768,46903894,46903965,46904201,46904986,46942447,46943926,46943940,46944139,46948157,4763,4783124,4784835,4785336,4796872,4806687,4839721,4840324,4847754,4869701,4876395,4876554,4895,4895986,4909710,4912104,4913768,4920638,4961787,4969400,49778123,49778764,49786280,49786416,49786790,49789190,49789290,49789301,49789555,49789570,49789725,49790046,49791051,49795517,49799686,5001476,5020302,5030423,5032140,503737,5057534,5070799,5105379,51354303,51359121,51359333,51359600,51359689,51360549,51360847,51360982,51361253,5136241,5156211,5157140,5168199,5225007,52354,5296051,5298768,5301285,5307208,5307352,5307784,5307883,5307951,5308580,5309005,5309075,5309285,5309656,5310511,5322348,5324610,53257094,53299745,53299855,53299980,53300185,53301060,53312855,53316268,5332843,5337533,5337644,5338252,53383323,53383763,53384084,53384094,5339369,5340369,5341041,5341144,5342368,5342893,5344031,5344067,5344648,5346457,5347368,5347495,5348600,5349626,5350143,535721,5389248,5389290,5404075,5405846,5409364,5422645,5455188,54596120,54614509,54614814,54616391,54616394,54616662,54617593,54617594,54617595,54619945,54619965,54620042,54620087,54621004,54621393,54621396,54623121,54624170,54624176,54625411,54625416,54626828,54626845,54626900,54626901,54626902,54627153,54627155,54628632,54628634,54629142,54629969,54630417,54631190,54631202,54631917,54632143,54632145,54633491,54634431,546358,54636420,54636424,54636782,54637025,54637934,54638668,54638984,54639512,54639578,54639579,54640135,54640921,54641664,54642061,54642065,54642307,54642310,54642313,54644013,54644016,54644148,54644151,54644451,54644452,54644453,54644588,54645108,54645162,54645561,54645695,54646706,54646707,54647091,54647141,54647142,54647143,54647146,54647400,54647402,54647404,54647440,54647446,54647447,54648829,54648831,54648833,54649114,54649117,54649307,54649309,54649901,54650145,54650147,54650149,54650150,54651140,54651144,54653905,54655141,54655336,54655339,54655449,54655454,54656968,54660338,54660900,54660998,54661576,54661850,54661889,54663884,54664893,54665665,54666478,54666977,54666980,54666983,54668136,54668324,54669120,54669125,54669126,5468033,54691558,54691563,5479539,5524419,56212,56589350,56643192,56679769,5681738,5681941,5702107,5711093,5711781,5731806,57329726,573299,573344,5738238,57400562,57402474,5741374,5750685,5771353,5771800,5781144,578408,5821760,5853888,5898698,5942970,59728040,600180,60155275,60167451,60183324,60183353,60183546,60183830,60185723,60186525,60186591,60187502,60188840,60188842,60190291,60190612,60191416,60191421,60192332,60192945,60192946,60193132,60193750,60193843,6096418,6100971,612347,6156863,617017,6268902,6323778,6323932,6411150,6419589,645261,645896,645908,6459330,6460430,6462809,646796,6469761,6472743,647553,648493,6485350,6487868,648934,6489670,648980,6492738,6492808,650074,650087,651509,651568,651576,651645,651879,651910,6525026,652614,652615,652740,653405,654864,655007,656026,656099,656329,658863,659051,659338,660161,6603123,6603263,6603678,660381,6604414,6605127,660622,661166,661340,661514,661599,6617007,6618821,662234,6623771,662406,662734,663156,663504,663752,665242,665468,666224,666316,666526,666778,6670555,667160,669474,6729254,6731698,674925,681234,682151,685133,6859360,6861860,6863657,6865978,687282,687307,6874559,6875560,6876829,6881378,6884762,6890141,6892725,6895110,6899401,6900519,6901783,693012,693688,699609,702574,70685280,706877,7096060,710561,710694,710953,7117588,71452079,71583609,71660088,717087,717604,7198037,7203122,7205588,7222801,7251175,725696,726031,73292552,73353385,73353451,737179,7422529,742644,743852,743853,746091,7479635,748218,7524119,752948,760047,764335,765455,770213,7708005,786029,786964,788808,793004,794642,797405,799931,8005187,806574,807628,8087560,8173044,817553,818096,8197627,8199,824773,8266,828816,831124,835173,835896,840305,845844,846944,8502497,850367,851309,851962,854296,8546049,8566174,860547,860582,86302519,863202,864233,86637,866859,874150,875014,876477,878291,879920,881519,881726,884618,886863,888012,890917,892112,8926871,893218,896091,901895,9020670,9034781,906417,90675839,9069280,9115123,9115295,9117697,916230,921820,92389,9362100,936788,9405341,9440777,944801,9462343,9466191,9547716,9548109,9549613,9550220,9550280,9551081,9551634,9551933,9556778,9557743,9567479,9570073,958587,9586711,9592126,9593637,9594814,9607922,9633072,9637546,9663403,9667355,9668372,9675495,969454,969889,970926,971431,971568,978067,978475,9820995,986081,987085,990454,992505,9967941,99929,CHEMBL102092,CHEMBL10233,CHEMBL1084454,CHEMBL1091872,CHEMBL1095474,CHEMBL113864,CHEMBL1169725,CHEMBL1173363,CHEMBL1258807,CHEMBL1272150,CHEMBL1289179,CHEMBL1289218,CHEMBL1290179,CHEMBL1299547,CHEMBL1300834,CHEMBL1301263,CHEMBL1301338,CHEMBL1301362,CHEMBL1301718,CHEMBL1301832,CHEMBL1303182,CHEMBL1304663,CHEMBL1305041,CHEMBL1305173,CHEMBL1305183,CHEMBL1305560,CHEMBL1306911,CHEMBL1306944,CHEMBL1307607,CHEMBL1307754,CHEMBL1309428,CHEMBL1309628,CHEMBL1311272,CHEMBL1311477,CHEMBL1313272,CHEMBL1313306,CHEMBL1313360,CHEMBL1313476,CHEMBL1314460,CHEMBL1315514,CHEMBL1316188,CHEMBL1317418,CHEMBL1317951,CHEMBL1318921,CHEMBL1319426,CHEMBL1319739,CHEMBL1319866,CHEMBL1320201,CHEMBL1321034,CHEMBL1321640,CHEMBL1322216,CHEMBL1324226,CHEMBL1325054,CHEMBL1327192,CHEMBL1327520,CHEMBL1327662,CHEMBL1328523,CHEMBL1330334,CHEMBL1330433,CHEMBL1330739,CHEMBL1333488,CHEMBL1333579,CHEMBL1334940,CHEMBL1335011,CHEMBL1337195,CHEMBL1337716,CHEMBL133808,CHEMBL1338320,CHEMBL1338661,CHEMBL1339210,CHEMBL1339631,CHEMBL1339675,CHEMBL1340383,CHEMBL1340422,CHEMBL1341656,CHEMBL1341707,CHEMBL1341955,CHEMBL1342878,CHEMBL1343068,CHEMBL1343421,CHEMBL1343516,CHEMBL1343861,CHEMBL1345190,CHEMBL1345527,CHEMBL1348128,CHEMBL1348709,CHEMBL1348808,CHEMBL1348975,CHEMBL1349172,CHEMBL1350,CHEMBL1350988,CHEMBL1351777,CHEMBL1352199,CHEMBL1353630,CHEMBL1354289,CHEMBL1354299,CHEMBL1354520,CHEMBL1356816,CHEMBL1358363,CHEMBL1358641,CHEMBL1360769,CHEMBL1362588,CHEMBL1362771,CHEMBL1362880,CHEMBL1363219,CHEMBL1363352,CHEMBL1364035,CHEMBL1364221,CHEMBL1364548,CHEMBL1365907,CHEMBL1367523,CHEMBL1367681,CHEMBL1367691,CHEMBL1368444,CHEMBL1368900,CHEMBL1369930,CHEMBL1371033,CHEMBL1372400,CHEMBL1372670,CHEMBL1373613,CHEMBL1374610,CHEMBL1375099,CHEMBL1375475,CHEMBL1375926,CHEMBL1376464,CHEMBL1376500,CHEMBL1379257,CHEMBL1381313,CHEMBL1381622,CHEMBL1382565,CHEMBL1384554,CHEMBL1386222,CHEMBL1386412,CHEMBL1386668,CHEMBL1387108,CHEMBL1387879,CHEMBL1388000,CHEMBL1389272,CHEMBL1389804,CHEMBL1390056,CHEMBL1391988,CHEMBL1392540,CHEMBL1393061,CHEMBL1393175,CHEMBL1394978,CHEMBL1395036,CHEMBL1395402,CHEMBL1396109,CHEMBL1397386,CHEMBL1397543,CHEMBL1397900,CHEMBL1398139,CHEMBL1399261,CHEMBL1399732,CHEMBL1400657,CHEMBL1400728,CHEMBL1400882,CHEMBL1401100,CHEMBL1401418,CHEMBL1402086,CHEMBL1402123,CHEMBL1402633,CHEMBL1403567,CHEMBL1403842,CHEMBL1404622,CHEMBL1405889,CHEMBL1407946,CHEMBL1409214,CHEMBL1409238,CHEMBL1411243,CHEMBL1411404,CHEMBL1411949,CHEMBL1412756,CHEMBL1412907,CHEMBL1413132,CHEMBL1414378,CHEMBL1414670,CHEMBL1415320,CHEMBL1415337,CHEMBL1416349,CHEMBL1419125,CHEMBL1419173,CHEMBL1419522,CHEMBL1420906,CHEMBL1421191,CHEMBL1422796,CHEMBL1424218,CHEMBL1424518,CHEMBL1424625,CHEMBL1424893,CHEMBL1425298,CHEMBL1429795,CHEMBL1430133,CHEMBL1430827,CHEMBL1431641,CHEMBL1431645,CHEMBL1432151,CHEMBL1432625,CHEMBL1433441,CHEMBL1434097,CHEMBL1434992,CHEMBL1435751,CHEMBL1435876,CHEMBL1437004,CHEMBL1437055,CHEMBL1437264,CHEMBL1438609,CHEMBL1438962,CHEMBL1439005,CHEMBL1439182,CHEMBL1439904,CHEMBL1441782,CHEMBL1443495,CHEMBL1443706,CHEMBL1444112,CHEMBL1447626,CHEMBL1448182,CHEMBL1449202,CHEMBL1450370,CHEMBL1451350,CHEMBL1453777,CHEMBL1453780,CHEMBL1453805,CHEMBL1453945,CHEMBL1456628,CHEMBL1457148,CHEMBL1459075,CHEMBL1459165,CHEMBL1459451,CHEMBL1461283,CHEMBL1461394,CHEMBL1461484,CHEMBL1461508,CHEMBL1461772,CHEMBL1461888,CHEMBL1462151,CHEMBL1466824,CHEMBL1466832,CHEMBL1466846,CHEMBL1467019,CHEMBL1467312,CHEMBL1468864,CHEMBL1470635,CHEMBL1471033,CHEMBL1471042,CHEMBL1471254,CHEMBL1471282,CHEMBL1471449,CHEMBL1473099,CHEMBL1473500,CHEMBL1475467,CHEMBL1476633,CHEMBL1477073,CHEMBL1480768,CHEMBL1480936,CHEMBL1481717,CHEMBL1482147,CHEMBL1482872,CHEMBL1484690,CHEMBL1485005,CHEMBL1486042,CHEMBL1486268,CHEMBL1486695,CHEMBL1488188,CHEMBL1489624,CHEMBL1489805,CHEMBL1490566,CHEMBL1490661,CHEMBL1490781,CHEMBL1493028,CHEMBL1494329,CHEMBL1496285,CHEMBL1496662,CHEMBL1496959,CHEMBL1497803,CHEMBL1497816,CHEMBL1498757,CHEMBL1499013,CHEMBL1499269,CHEMBL1499907,CHEMBL1501022,CHEMBL1501099,CHEMBL1502483,CHEMBL1504564,CHEMBL1505617,CHEMBL1507170,CHEMBL1508138,CHEMBL1509054,CHEMBL1512325,CHEMBL1512745,CHEMBL1513087,CHEMBL1514470,CHEMBL1514588,CHEMBL1515334,CHEMBL1515929,CHEMBL1516470,CHEMBL1519298,CHEMBL1519696,CHEMBL1520181,CHEMBL1523410,CHEMBL1524673,CHEMBL1525341,CHEMBL1525618,CHEMBL1525789,CHEMBL1526112,CHEMBL1526566,CHEMBL1528461,CHEMBL1528666,CHEMBL1529405,CHEMBL1529848,CHEMBL1531552,CHEMBL1531923,CHEMBL1532078,CHEMBL1533234,CHEMBL1534157,CHEMBL1534514,CHEMBL1535507,CHEMBL1536981,CHEMBL1537131,CHEMBL1537378,CHEMBL1537648,CHEMBL1538790,CHEMBL1538966,CHEMBL1539279,CHEMBL1539285,CHEMBL1539581,CHEMBL1540116,CHEMBL1540193,CHEMBL1541030,CHEMBL1542237,CHEMBL1542274,CHEMBL1542304,CHEMBL1542669,CHEMBL1544175,CHEMBL1544900,CHEMBL1545665,CHEMBL1546171,CHEMBL1546190,CHEMBL1546284,CHEMBL1546883,CHEMBL1547187,CHEMBL1548057,CHEMBL1548193,CHEMBL1548939,CHEMBL1551661,CHEMBL1551780,CHEMBL1551895,CHEMBL1553499,CHEMBL1553677,CHEMBL1553693,CHEMBL1555561,CHEMBL1556512,CHEMBL1559090,CHEMBL1560060,CHEMBL1560338,CHEMBL1560751,CHEMBL1560801,CHEMBL1560985,CHEMBL1561547,CHEMBL1562408,CHEMBL1562962,CHEMBL1562990,CHEMBL1564137,CHEMBL1564313,CHEMBL1564366,CHEMBL1565253,CHEMBL1567701,CHEMBL1571023,CHEMBL1571408,CHEMBL1571635,CHEMBL1572912,CHEMBL1573738,CHEMBL1574568,CHEMBL1575174,CHEMBL1575792,CHEMBL1576603,CHEMBL1578019,CHEMBL1580127,CHEMBL1580319,CHEMBL1580657,CHEMBL1580926,CHEMBL1582087,CHEMBL1582309,CHEMBL1582315,CHEMBL1582446,CHEMBL1585637,CHEMBL1586322,CHEMBL1587124,CHEMBL1587314,CHEMBL1587511,CHEMBL1588101,CHEMBL1589019,CHEMBL1589095,CHEMBL1589716,CHEMBL1590123,CHEMBL1591189,CHEMBL1591411,CHEMBL1591427,CHEMBL1591987,CHEMBL1592051,CHEMBL1592370,CHEMBL1592668,CHEMBL1592788,CHEMBL1592844,CHEMBL1593265,CHEMBL1594956,CHEMBL1595537,CHEMBL1598606,CHEMBL1599280,CHEMBL1599480,CHEMBL1600970,CHEMBL1601896,CHEMBL1602104,CHEMBL1603700,CHEMBL1605708,CHEMBL1605969,CHEMBL1606075,CHEMBL1606501,CHEMBL1606871,CHEMBL1607066,CHEMBL1607182,CHEMBL1607288,CHEMBL1608251,CHEMBL1608469,CHEMBL1608575,CHEMBL1609257,CHEMBL1609608,CHEMBL1610837,CHEMBL1611688,CHEMBL1612406,CHEMBL1612434,CHEMBL164249,CHEMBL1643206,CHEMBL1698089,CHEMBL1698381,CHEMBL1700017,CHEMBL1701748,CHEMBL1702647,CHEMBL1702806,CHEMBL1704705,CHEMBL1705689,CHEMBL1706179,CHEMBL1706351,CHEMBL1708330,CHEMBL1709866,CHEMBL1710108,CHEMBL1711966,CHEMBL1712162,CHEMBL1713434,CHEMBL1714453,CHEMBL1715248,CHEMBL1715968,CHEMBL1717049,CHEMBL1717856,CHEMBL1719623,CHEMBL1720289,CHEMBL1720539,CHEMBL1723920,CHEMBL1724047,CHEMBL1724267,CHEMBL1726868,CHEMBL1726955,CHEMBL1727540,CHEMBL1732829,CHEMBL1734009,CHEMBL1735952,CHEMBL1736531,CHEMBL1736634,CHEMBL1780016,CHEMBL1782308,CHEMBL179398,CHEMBL1801083,CHEMBL1808197,CHEMBL184064,CHEMBL1864525,CHEMBL1864713,CHEMBL1869875,CHEMBL1873472,CHEMBL1875967,CHEMBL1878897,CHEMBL1882266,CHEMBL1882835,CHEMBL1886411,CHEMBL1886721,CHEMBL188677,CHEMBL1886992,CHEMBL1889277,CHEMBL1889318,CHEMBL1889945,CHEMBL1890195,CHEMBL1894207,CHEMBL1894976,CHEMBL1895105,CHEMBL1895974,CHEMBL1903549,CHEMBL1903664,CHEMBL1904370,CHEMBL1905142,CHEMBL1906455,CHEMBL1915643,CHEMBL1922040,CHEMBL192998,CHEMBL1945766,CHEMBL1970896,CHEMBL1972216,CHEMBL1983345,CHEMBL1986055,CHEMBL1992174,CHEMBL1993989,CHEMBL1994973,CHEMBL2001455,CHEMBL2004169,CHEMBL2005284,CHEMBL2005533,CHEMBL2012629,CHEMBL204171,CHEMBL2047536,CHEMBL206595,CHEMBL2115557,CHEMBL2131422,CHEMBL2132302,CHEMBL2133283,CHEMBL2143585,CHEMBL2144290,CHEMBL215647,CHEMBL2164463,CHEMBL2181325,CHEMBL2206016,CHEMBL2208032,CHEMBL221037,CHEMBL222832,CHEMBL2236890,CHEMBL225282,CHEMBL2299003,CHEMBL230174,CHEMBL233995,CHEMBL2368318,CHEMBL2376491,CHEMBL2408630,CHEMBL2409888,CHEMBL24110,CHEMBL256503,CHEMBL256843,CHEMBL257891,CHEMBL258075,CHEMBL261382,CHEMBL272621,CHEMBL272873,CHEMBL273165,CHEMBL285242,CHEMBL290968,CHEMBL293712,CHEMBL29435,CHEMBL299189,CHEMBL305461,CHEMBL3091683,CHEMBL3098604,CHEMBL311789,CHEMBL3189569,CHEMBL3189897,CHEMBL3190711,CHEMBL3190875,CHEMBL3192261,CHEMBL3192759,CHEMBL3193382,CHEMBL3194434,CHEMBL3194536,CHEMBL3194739,CHEMBL3195951,CHEMBL3196692,CHEMBL3196839,CHEMBL3197099,CHEMBL3197381,CHEMBL3197394,CHEMBL3197446,CHEMBL3197762,CHEMBL3198121,CHEMBL3198319,CHEMBL3198844,CHEMBL3199194,CHEMBL3199421,CHEMBL320586,CHEMBL3207447,CHEMBL3208286,CHEMBL3208719,CHEMBL3208955,CHEMBL3210725,CHEMBL3210860,CHEMBL3211458,CHEMBL3212657,CHEMBL3213402,CHEMBL3214393,CHEMBL3214422,CHEMBL3219179,CHEMBL3221336,CHEMBL3262842,CHEMBL333333,CHEMBL345438,CHEMBL372679,CHEMBL37869,CHEMBL415879,CHEMBL418758,CHEMBL419498,CHEMBL423609,CHEMBL425781,CHEMBL43064,CHEMBL432114,CHEMBL447887,CHEMBL45693,CHEMBL467081,CHEMBL471577,CHEMBL472677,CHEMBL473068,CHEMBL474579,CHEMBL476253,CHEMBL476531,CHEMBL484988,CHEMBL487148,CHEMBL494663,CHEMBL509491,CHEMBL513429,CHEMBL514705,CHEMBL522460,CHEMBL526110,CHEMBL541817,CHEMBL542387,CHEMBL565759,CHEMBL584458,CHEMBL589439,CHEMBL610914,CHEMBL64586,CHEMBL64697,CHEMBL77998,CHEMBL80911,CHEMBL81,CHEMBL83001,CHEMBL83280,CHEMBL88487
